"itemid","name","price01","stock01"
"14340","Ryl.Sqr. Chnml. +1","20000","2"
"14341","Ryl.Sqr. Chnml. +2","40000","0"
"14342","I.M. Cuirass +1","26750","1"
"14343","I.M. Cuirass +2","100000","0"
"14344","San d'Orian Vest","10000","0"
"14345","Kingdom Vest","20000","0"
"14346","Bas. Scale Mail","20000","4"
"14347","Rep. Scale Mail","50000","0"
"14348","San d'Orian Tunic","20000","0"
"14349","Kingdom Tunic","20000","1"
"14350","Windurstian Gi","10000","1"
"14351","Federation Gi","60000","0"
"14352","Win. Doublet","20000","0"
"14353","Fed. Doublet","40000","0"
"14355","C.C. Cloak +2","40000","0"
"14354","C.C. Cloak +1","20000","1"
"14356","Irn.Msk.Gmbsn. +1","20000","2"
"14357","Irn.Msk.Gmbsn. +2","60000","0"
"14358","Ryl.Sqr. Robe +1","10000","2"
"14359","Ryl.Sqr. Robe +2","40000","0"
"14360","R.K. Cloak +1","30000","1"
"14362","T.M. Coat +1","20000","1"
"14363","T.M. Coat +2","80000","0"
"14364","Yhel Jacket","50000","4"
"14366","Ogre Jerkin +1","30000","0"
"14373","Bachelor Vest","30000","0"
"14374","Field Tunica","50000","3"
"14372","Cardinal Vest","50000","2"
"14375","Worker Tunica","200000","0"
"14376","Rasetsu Samue","30000","0"
"14377","Rasetsu Samue +1","140000","0"
"14380","Errant Hpl.","90000","3"
"14381","Mahatma Hpl.","300000","0"
"14382","Plastron","150000","0"
"14385","Ceremonial Dress","1250000","1"
"14384","Opaline Dress","100000","8"
"14389","Dragon Harness","40000","6"
"14390","Dragon Harness +1","1000000","2"
"14391","Dusk Jerkin +1","4000000","0"
"14415","Sheikh Manteel","700000","1"
"14414","Sha'ir Manteel","50000","12"
"14417","Conte Corazza","1480000","0"
"14416","Barone Corazza","60000","3"
"14419","Brave's Jacket","500000","0"
"14418","Bison Jacket","20000","3"
"14420","Igqira Weskit","80000","0"
"14423","Mist Tunic","30000","1"
"14421","Genie Weskit","700000","0"
"14422","Noct Doublet","20000","4"
"14425","Garish Tunic","10500","1"
"14424","Seer's Tunic","20000","0"
"14427","Seer's Tunic +1","150000","0"
"14426","Shade Harness","30000","7"
"14431","Eisenbrust","20000","2"
"14433","Shade Harness +1","200000","0"
"14432","Rubious Tunic","30000","0"
"14434","Noct Doublet +1","110000","1"
"14435","Kampfbrust","50000","0"
"14436","Blessed Briault","40000","2"
"14437","Hachiman Domaru","60000","0"
"14438","Blessed Briault +1","150000","0"
"14439","Hmn. Domaru +1","3000000","0"
"14440","Chasuble","30000","2"
"14441","Chasuble +1","100000","0"
"14442","Yasha Samue +1","400000","0"
"14443","Vampire Cloak","10000","3"
"14444","Alumine Haubert","10000","0"
"14445","Luisant Haubert","1200000","3"
"14447","Baron's Saio","200000","0"
"14446","Trader's Saio","10000","5"
"14448","Unicorn Harness","20000","4"
"14465","Nanban Kariginu","30000","1"
"14470","Assault Brstplate","30000","1"
"14490","Mana Tunic","50000","0"
"14491","Mana Cloak","12000","0"
"14492","High Mana Cloak","30000","3"
"14493","Healing Vest","20000","0"
"14494","Healing Mail","10000","3"
"14495","Healing Harness","45185","2"
"14496","Healing Jstcorps","10000","0"
"14497","High Heal. Harness","30000","1"
"14498","Crow Jupon","20000","2"
"14499","Raven Jupon","100000","0"
"14524","Sipahi Jawshan","50000","1"
"14526","Jaridah Peti","175000","5"
"14528","Abtal Jawshan","4550000","0"
"14529","Akinji Peti","300000","0"
"14531","Bannaret Mail","50000","4"
"14536","Arakan Samue","30000","0"
"14537","Hydra Mail","30000","1"
"14538","Hydra Mail +1","400000","0"
"14539","Kyudogi","100000","1"
"14540","Kyudogi +1","5250050","0"
"14541","Taikyoku Kenpogi","10000","1"
"14542","Silken Coat","20000","4"
"14543","Magi Coat","42500","0"
"14544","Corselet","30000","0"
"14545","Corselet +1","500000","0"
"14566","Khimaira Jacket","40000","3"
"14567","Stout Jacket","5000000","0"
"14571","Tabin Jupon","50000","0"
"14572","Tabin Jupon +1","555000","0"
"14581","I.R. Chainmail","40000","3"
"14582","Fourth Cuirass","20000","1"
"14583","Cobra Coat","40000","0"
"14584","I.R. Jack Coat","50000","2"
"14585","Fourth Tunica","10000","0"
"14586","Cobra Tunica","70000","9"
"14587","Pilgrim Tunica","10000","0"
"14592","Reflex Ring +1","50000","0"
"14593","Courage Ring +1","200000","1"
"14594","Kldg. Ring +1","40000","0"
"14595","Balance Ring +1","200000","1"
"14596","Trq. Ring +1","20000","0"
"14597","Stamina Ring +1","50000","0"
"14598","Energy Ring +1","40000","2"
"14600","Alacrity Ring +1","40000","0"
"14599","Hope Ring +1","30000","0"
"14601","Puissance Ring +1","350000","3"
"14602","Wisdom Ring +1","200000","0"
"14603","Deft Ring +1","50000","0"
"14604","Solace Ring +1","60000","0"
"14605","Verve Ring +1","30000","0"
"14606","Aura Ring +1","100000","0"
"14607","Loyalty Ring +1","40000","0"
"14608","Celerity Ring +1","1000000","0"
"14609","Victory Ring +1","600000","0"
"14610","Genius Ring +1","600000","0"
"14611","Grace Ring +1","500000","0"
"14612","Serenity Ring +1","500000","0"
"14613","Vigor Ring +1","500000","0"
"14615","Allure Ring +1","250000","0"
"14616","Triton Ring","1337","0"
"14617","Nimble Ring +1","150000","0"
"14618","Triumph Ring +1","300000","0"
"14619","Omn. Ring +1","270000","0"
"14620","Adroit Ring +1","200000","0"
"14621","Cmn. Ring +1","100000","0"
"14622","Robust Ring +1","100000","0"
"14624","Heavens Ring +1","100000","0"
"14626","Mermaid Ring","20000","4"
"14627","Dragon Ring +1","30000","0"
"14630","Flame Ring","50000","1"
"14631","Vulcan's Ring","40000","1"
"14632","Aqua Ring","40000","4"
"14633","Neptune's Ring","20000","3"
"14635","Terra's Ring","50000","5"
"14634","Soil Ring","30000","1"
"14636","Breeze Ring","40000","5"
"14637","Auster's Ring","10000","2"
"14638","Thunder Ring","40000","0"
"14639","Jupiter's Ring","40000","0"
"14640","Snow Ring","30000","3"
"14641","Aquilo's Ring","50000","2"
"14642","Light Ring","30000","3"
"14644","Dark Ring","50000","0"
"14643","Apollo's Ring","240000","9"
"14645","Pluto's Ring","4000","0"
"14649","Telluric Ring","1","0"
"14650","Marksman's Ring","20000","1"
"14651","Mana Ring","20000","0"
"14654","Poisona Ring","10000","1"
"14655","Venerer Ring","50000","8"
"14656","Poseidon's Ring","10000","1"
"14658","Atlaua's Ring","30000","2"
"14659","Hercules' Ring","10000","4"
"14660","Bowyer Ring","30000","0"
"14661","Holla Ring","200000","3"
"14662","Dem Ring","20000","11"
"14663","Mea Ring","210000","3"
"14664","Vahzl Ring","100000","5"
"14665","Yhoat Ring","70000","3"
"14666","Altep Ring","10000","13"
"14670","Safeguard Ring","20000","1"
"14673","Serene Ring","30000","1"
"14674","Toreador's Ring","500000","3"
"14676","Assailant's Ring","30000","0"
"14675","Woodsman Ring","300000","8"
"14688","Reflex Earring +1","30000","0"
"14689","Crg. Earring +1","80000","0"
"14690","Kldg. Earring +1","20000","0"
"14692","Trq. Earring +1","50000","0"
"14693","Stm. Earring +1","60000","0"
"14694","Energy Earring +1","100000","0"
"14695","Hope Earring +1","50000","0"
"14698","Wisdom Earring +1","80000","0"
"14702","Aura Earring +1","30000","0"
"14703","Lyt. Earring +1","90000","0"
"14705","Victory Earring +1","499999","0"
"14706","Genius Earring +1","499999","0"
"14710","Mana Earring +1","300000","0"
"14711","Allure Earring +1","100000","0"
"14712","Nimble Earring +1","500000","0"
"14713","Tmph. Earring +1","500000","0"
"14714","Omn. Earring +1","300000","0"
"14715","Adroit Earring +1","100000","0"
"14716","Cmn. Earring +1","110000","0"
"14717","Robust Earring +1","350000","0"
"14718","Hades Earring +1","90000","0"
"14719","Hvn. Earring +1","300000","0"
"14720","Morion Earring","40000","1"
"14721","Morion Earring +1","875000","1"
"14722","Pigeon Earring","50000","2"
"14723","Pigeon Earring +1","30000","0"
"14725","Melody Earring","10000","0"
"14726","Melody Earring +1","70000","0"
"14727","Phantom Earring","50000","4"
"14728","Phtm. Earring +1","300000","0"
"14729","Pilferer's Earring","10000","1"
"14730","Esquire's Earring","5000","1"
"14731","Killer Earring","10000","0"
"14732","Trimmer's Earring","30000","3"
"14733","Singer's Earring","6000","1"
"14734","Beater's Earring","20000","5"
"14735","Ashigaru Earring","10000","1"
"14736","Genin Earring","10000","2"
"14737","Wyvern Earring","100000","0"
"14738","Magician's Earring","30000","1"
"14744","Undead Earring","50000","1"
"14745","Arcana Earring","65000","2"
"14746","Vermin Earring","50000","2"
"14747","Bird Earring","90000","2"
"14748","Amorph Earring","50000","2"
"14749","Lizard Earring","100000","2"
"14750","Aquan Earring","100000","3"
"14751","Plantoid Earring","100000","1"
"14752","Beast Earring","100000","1"
"14753","Demon Earring","100000","1"
"14754","Dragon Earring","50000","3"
"14755","Refresh Earring","20000","3"
"14756","Accurate Earring","100000","1"
"14757","Mecurial Earring","27500","0"
"14758","Knightly Earring","1950000","5"
"14759","Curaga Earring","2000","5"
"14760","Cunning Earring","30000","0"
"14761","Elusive Earring","300000","2"
"14762","Attila's Earring","30000","2"
"14764","Minuet Earring","30000","1"
"14765","Titanis Earring","10000","3"
"14766","Geist Earring","20000","0"
"14767","Evasion Earring","20000","5"
"14768","Parrying Earring","30000","1"
"14769","Buckler Earring","15000","3"
"14770","Guarding Earring","10000","0"
"14771","Divine Earring","40000","6"
"14772","Dark Earring","125000","11"
"14773","Augment. Earring","595000","10"
"14774","Enfeebling Earring","100000","6"
"14775","Elemental Earring","30000","1"
"14776","Healing Earring","80000","1"
"14777","Smn. Earring","100000","4"
"14778","Ninjutsu Earring","20000","6"
"14779","Singing Earring","30000","3"
"14780","String Earring","10000","0"
"14781","Wind Earring","40000","5"
"14782","Astral Earring","92500","2"
"14783","Vampire Earring","15000","1"
"14790","Reraise Earring","150000","15"
"14804","Harvest Earring","50000","1"
"14805","Heims Earring","50000","1"
"14807","Hospitaler Earring","30000","2"
"14817","Field Gloves","30000","6"
"14818","Worker Gloves","57000","0"
"14819","Rasetsu Tekko","10000","4"
"14820","Rasetsu Tekko +1","100000","0"
"14823","Dragon Mittens","20000","1"
"14824","Dragon Mittens +1","65000","0"
"14825","Dusk Gloves +1","500000","2"
"14826","Austere Cuffs","60200","3"
"14827","Penance Cuffs","550000","0"
"14828","Gem Gauntlets","101000","0"
"14829","Gavial Fng.Gnt. +1","500000","0"
"14833","Marine M Gloves","20000","0"
"14834","Marine F Gloves","20000","2"
"14835","Wood Gauntlets","20000","1"
"14836","Wood Gloves","32500","2"
"14837","Creek M Mitts","40000","2"
"14838","Creek F Mitts","30000","4"
"14839","River Gauntlets","60000","1"
"14840","Dune Bracers","65000","5"
"14841","Garrison Gloves","50000","1"
"14842","Ivory Mitts","20000","0"
"14843","Spiked Fng.Gnt.","40000","1"
"14844","Rush Gloves","10000","2"
"14845","Sly Gauntlets","50000","2"
"14846","Sha'ir Gages","50000","0"
"14847","Sheikh Gages","300000","0"
"14848","Barone Manopolas","30000","1"
"14850","Bison Wristbands","20000","1"
"14851","Brv. Wristbands","55000","0"
"14853","Genie Manillas","70000","0"
"14855","Mist Mitts","25000","2"
"14854","Noct Gloves","10000","2"
"14852","Igqira Manillas","50000","1"
"14856","Seer's Mitts","20000","1"
"14857","Garish Mitts","1000","1"
"14858","Shade Mittens","20000","7"
"14860","Eisenhentzes","10000","6"
"14859","Seer's Mitts +1","100000","0"
"14861","Rubious Mitts","10000","0"
"14862","Shade Mittens +1","40000","0"
"14863","Kampfhentzes","30000","0"
"14864","Palmer's Bangles","10000","2"
"14867","Magical Mitts","40000","0"
"14866","Concealing Cuffs","10000","0"
"14865","Noct Gloves +1","100000","0"
"14869","Noritsune Kote","50000","1"
"14870","Trainer's Wrist.","100000","5"
"14872","Ostreger Mitts","10000","2"
"14871","Trainer's Gloves","9500","2"
"14874","Horomusha Kote","90000","4"
"14875","Blessed Mitts","50000","3"
"14876","Hachiman Kote","80000","1"
"14877","Blessed Mitts +1","300000","0"
"14878","Hachiman Kote +1","120000","0"
"14879","Lord's Gauntlets","40000","2"
"14880","Wise Gloves","10000","0"
"14881","Wise Gloves +1","100000","0"
"14882","Yasha Tekko +1","200000","0"
"14885","Sennight Bangles","30000","2"
"14883","King's Gauntlets","400000","0"
"14886","Heavy Gauntlets","17500","3"
"14907","Crow Bracers","20000","0"
"14908","Raven Bracers","150000","0"
"14932","Sipahi Dastanas","40000","0"
"14934","Jaridah Bazubands","100000","0"
"14938","Abtal Dastanas","257372","0"
"14939","Akinji Bazubands","70000","0"
"14941","Marid Mittens","20000","2"
"14942","Marid Mittens +1","100000","0"
"14944","Deadeye Gloves","30000","0"
"14945","Fencing Bracers","40000","1"
"14946","Nightmare Gloves","20000","2"
"14948","Genie Gages","20000","0"
"14947","Hanzo Tekko","10000","2"
"14949","Hydra Fng. Gnt.","30000","2"
"14950","Hydra Fng. Gnt. +1","500000","0"
"14955","Silken Cuffs","20000","1"
"14956","Magi Cuffs","100000","0"
"14957","Aiming Gloves","15000","1"
"14981","Khimaira Wrist.","20151","1"
"14982","Stout Wristbands","100000","0"
"14987","Thunder Mittens","20000","0"
"14988","Stone Bangles","10000","5"
"14989","Aero Mufflers","30000","2"
"14990","Blizzard Gloves","25000","1"
"14991","Fire Bracers","30000","2"
"14992","Water Mitts","20000","2"
"14993","Tabin Bracers","10000","0"
"14994","Tabin Bracers +1","50000","0"
"15005","Iron Ram Mufflers","30000","1"
"15007","Cobra Cuffs","50000","1"
"15006","Fourth Gauntlets","40000","1"
"15016","Orcish Gauntlets","30000","2"
"15014","Patrician's Cuffs","50000","1"
"15033","Danzo Tekko","10000","2"
"15052","Guerilla Gloves","10000","0"
"15053","Combat Mittens","30000","2"
"15054","Beacon Cuffs","40000","2"
"15055","Finesse Gloves","50000","0"
"15058","Combat Mittens +1","100000","0"
"15061","Sasuke Tekko","30000","0"
"15062","Seraph Mittens","10000","0"
"15063","Thrift Gloves","30000","4"
"15064","Slither Gloves","20000","0"
"15065","Medb's Gauntlets","10000","2"
"15071","Spartan Hoplon","95000","4"
"15147","Garrison Sallet","20000","1"
"15148","Mana Circlet","10000","1"
"15149","Rival Ribbon","10000","1"
"15150","Shock Mask","50000","1"
"15152","Cactuar Ribbon","24500","2"
"15151","Super Ribbon","10000","0"
"15153","Sha'ir Turban","10000","0"
"15154","Sheikh Turban","200000","0"
"15155","Barone Zucchetto","100000","6"
"15157","Bison Warbonnet","50000","3"
"15158","Brv. Warbonnet","2000000","0"
"15159","Igqira Tiara","20000","0"
"15160","Genie Tiara","100000","0"
"15161","Noct Beret","10000","3"
"15162","Mist Crown","35500","1"
"15163","Seer's Crown","20000","5"
"15164","Garish Crown","10000","0"
"15165","Shade Tiara","10000","7"
"15166","Seer's Crown +1","50000","1"
"15167","Eisenschaller","10000","2"
"15168","Rubious Crown","80000","0"
"15169","Shade Tiara +1","30000","0"
"15170","Blink Band","40000","1"
"15171","Kampfschaller","30000","0"
"15172","Noct Beret +1","30000","0"
"15173","Kosshin","25000","0"
"15174","Frenzy Sallet","300000","1"
"15175","Reviler's Helm","30000","1"
"15180","Cache-nez","10000","0"
"15181","Pineal Hat","10000","2"
"15185","Walkure Mask","20000","3"
"15186","Trump Crown","30000","0"
"15187","Hmn. Jinpachi +1","950000","0"
"15188","Hachiman Jinpachi","50000","2"
"15189","Lord's Armet","20000","2"
"15190","Wise Cap","10000","3"
"15191","Wise Cap +1","90000","0"
"15192","Yasha Jinpachi +1","500000","0"
"15195","Faerie Hairpin","20000","0"
"15196","Elegant Ribbon","20000","4"
"15197","Vampire Mask","10000","0"
"15205","Alumine Salade","10000","3"
"15206","Luisant Salade","500000","2"
"15207","Trader's Chapeau","10000","1"
"15208","Baron's Chapeau","200000","0"
"15209","Unicorn Cap","20000","0"
"15210","Unicorn Cap +1","2000000","0"
"15211","Reraise Hairpin","200000","15"
"15242","Crow Beret","20000","0"
"15243","Raven Beret","50000","0"
"15269","Eld. Horn Hairpin","10000","2"
"15268","Eld. Bone Hairpin","20000","0"
"15271","Axe Belt","10000","2"
"15272","Cestus Belt","10000","0"
"15273","Mace Belt","2500","0"
"15275","Rapier Belt","1000","0"
"15274","Staff Belt","1","0"
"15276","Dagger Belt","7000","1"
"15277","Shield Belt","5000","0"
"15278","Scythe Belt","5000","1"
"15279","Pick Belt","5000","0"
"15280","Song Belt","1000","0"
"15281","Gun Belt","10000","0"
"15282","Katana Obi","20000","5"
"15283","Sarashi","30000","1"
"15284","Lance Belt","10000","1"
"15285","Avatar Belt","30000","5"
"15286","Tilt Belt","30000","2"
"15287","Mantra Belt","1000","1"
"15288","Pellet Belt","9000","0"
"15289","Bolt Belt","5000","1"
"15290","Haste Belt","20000","1"
"15291","Hojutsu Belt","5000","0"
"15293","Gleeman's Belt","30000","3"
"15292","Penitent's Rope","230000","4"
"15295","Hierarch Belt","20000","3"
"15294","Warwolf Belt","80000","0"
"15301","Venturer's Belt","20000","0"
"15302","Scouter's Rope","10000","0"
"15303","Sha'ir Crackows","100000","0"
"15304","Sheikh Crackows","400000","0"
"15305","Barone Gambieras","100000","0"
"15306","Conte Gambieras","500000","0"
"15307","Bison Gamashes","30000","0"
"15308","Brave's Gamashes","50000","0"
"15309","Igqira Huaraches","40000","0"
"15310","Genie Huaraches","250000","0"
"15311","Noct Gaiters","20000","3"
"15312","Mist Pumps","10000","3"
"15313","Seer's Pumps","20000","2"
"15314","Garish Pumps","29800","3"
"15315","Shade Leggings","20000","5"
"15316","Seer's Pumps +1","50000","0"
"15317","Eisenschuhs","15000","2"
"15318","Rubious Pumps","20000","0"
"15319","Shade Leggings +1","30000","0"
"15320","Powder Boots","100000","6"
"15321","Kampfschuhs","40000","0"
"15322","Herald's Gaiters","1900000","15"
"15323","Cure Clogs","30000","0"
"15324","Caitiff's Socks","10000","3"
"15327","Fuma Sune-Ate","20000","1"
"15328","Root Sabots","5000","1"
"15329","Blessed Pumps","30000","7"
"15330","Hmn. Sune-Ate","80000","1"
"15332","Hmn. Sune-Ate +1","500000","0"
"15331","Blessed Pumps +1","2000000","0"
"15333","Lord's Sabatons","40000","1"
"15334","Wise Pigaches","20000","1"
"15335","Wise Pigaches +1","89900","0"
"15336","Ysh. Sune-Ate +1","200000","0"
"15338","Vampire Boots","10000","0"
"15337","King's Sabatons","100000","0"
"15339","Black Sollerets","100000","1"
"15340","Onyx Sollerets","100000","0"
"15341","Alumine Sollerets","10000","1"
"15342","Luisant Sollerets","500000","3"
"15343","Trader's Pigaches","10000","0"
"15344","Baron's Pigaches","100000","0"
"15345","Unicorn Leggings","30000","1"
"15347","Volans Greaves","10000","1"
"15346","Ucn. Leggings +1","1250000","0"
"15348","Mountain Gaiters","100000","1"
"15367","Falconer's Hose","30000","1"
"15368","War Hose","10000","1"
"15369","Aikido Koshita","20000","5"
"15370","Sable Cuisses","30000","5"
"15371","Dst. Codpiece","20000","2"
"15372","Magic Slacks","30000","3"
"15373","Bravo's Subligar","80000","0"
"15374","Druid's Slops","40000","2"
"15387","Tracker's Kecks","40000","2"
"15389","Vir Subligar","100000","0"
"15390","Femina Subligar","250000","0"
"15391","Blessed Trousers","65000","4"
"15392","Hachiman Hakama","70000","2"
"15393","Bls. Trousers +1","300000","1"
